File,SentenceNumber,Sentence,Translation,EntityType,Role,Sarcasm,NonOffensive
A_4,7,"‎23 / 04 / 18 , 16 : 26 - Bullo2 : Coglione","‎23 / 04 / 18 , 16 : 26 - Bullo2 : Asshole",Insult-General_Insult,Harasser,False,False
A_4,9,"‎23 / 04 / 18 , 16 : 28 - Bullo2 : Sfigata anche te mona &#128514;","‎23 / 04 / 18 , 16 : 28 - Bullo2 : Loser you too bitch &#128514;",Insult-General_Insult,Harasser,False,False
A_4,10,"‎23 / 04 / 18 , 16 : 29 - SupportoVittima2 : Ma dai le sfigate siete voi &#129304;","‎23 / 04 / 18 , 16 : 29 - SupportoVittima2 : Come on, you are the losers &#129304;",Insult-General_Insult,Bystander_defender,False,False
A_4,12,"‎23 / 04 / 18 , 16 : 30 - SupportoVittima2 : Ma tua madre","‎23 / 04 / 18 , 16 : 30 - SupportoVittima2 : But your mother",Insult-Attacking_relatives,Bystander_defender,False,False
A_4,13,"‎23 / 04 / 18 , 16 : 30 - Bullo1 : &#128514; Vittima sei protetto dalle sfigate","‎23 / 04 / 18 , 16 : 30 - Bullo1 : &#128514; Vittima you are protected by the losers",Insult-General_Insult,Harasser,False,False
A_4,14,"‎23 / 04 / 18 , 16 : 30 - Bullo2 : Evidentemente sei un rompi cazzi","‎23 / 04 / 18 , 16 : 30 - Bullo2 : Clearly you're a pain in the ass.",Insult-General_Insult,Harasser,False,False
A_4,16,"‎23 / 04 / 18 , 16 : 31 - SupportoVittima1 : Ha ragione Vittima","‎23 / 04 / 18 , 16 : 31 - SupportoVittima1 : Vittima is right",Defense,Bystander_defender,False,False
A_4,19,"‎23 / 04 / 18 , 16 : 31 - SupportoVittima2 : &#128405;","‎23 / 04 / 18 , 16 : 31 - SupportoVittima2 : &#128405;",Insult-General_Insult,Bystander_defender,False,False
A_4,21,"‎23 / 04 / 18 , 16 : 32 - SupportoVittima2 : Ma stai zitta","‎23 / 04 / 18 , 16 : 32 - SupportoVittima2 : Shut up!",Curse_or_Exclusion,Bystander_defender,False,False
A_4,22,"‎23 / 04 / 18 , 16 : 32 - Bullo2 : Sopportare gli sfigati come voi è come cercare di mettere incinta un trans","‎23 / 04 / 18 , 16 : 32 - Bullo2 : To put up with losers like you is like trying to get a tranny pregnant.",Insult-General_Insult,Harasser,False,False
A_4,24,"‎23 / 04 / 18 , 16 : 33 - SupportoVittima1 : Non sapete apprezzare la vita","‎23 / 04 / 18 , 16 : 33 - SupportoVittima1 : You don't know how to appreciate life",Defense,Bystander_defender,False,False
A_4,25,"‎23 / 04 / 18 , 16 : 33 - SupportoVittima1 : Spigate","‎23 / 04 / 18 , 16 : 33 - SupportoVittima1 : Losers",Insult-General_Insult,Bystander_defender,False,False
A_4,27,"‎23 / 04 / 18 , 16 : 33 - Bullo2 : Parla quella che bela in classe &#128514; &#128514;","‎23 / 04 / 18 , 16 : 33 - Bullo2 : The one who whines in class is talking  &#128514; &#128514;",Insult-General_Insult,Harasser,False,False
A_4,28,"‎23 / 04 / 18 , 16 : 33 - SupportoVittima2 : Che ti senti grande a insultare","‎23 / 04 / 18 , 16 : 33 - SupportoVittima2 : Do you feel great about insulting others?",Defense,Bystander_defender,False,False
A_4,29,"‎23 / 04 / 18 , 16 : 34 - SupportoVittima1 : Ma non fammi ridere","‎23 / 04 / 18 , 16 : 34 - SupportoVittima1 : don't make me laugh",Defense,Bystander_defender,False,False
A_4,33,"‎23 / 04 / 18 , 16 : 36 - Bullo2 : Cazzo te ridi","‎23 / 04 / 18 , 16 : 36 - Bullo2 : Why are you f***ing laughing!",Curse_or_Exclusion,Harasser,False,False
A_4,34,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima1 : Io posso ridere quanto voglio stronzetta","‎23 / 04 / 18 , 16 : 37 - SupportoVittima1 : I can laugh all I want bitch",Defense,Bystander_defender,False,False
A_4,34,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima1 : Io posso ridere quanto voglio stronzetta","‎23 / 04 / 18 , 16 : 37 - SupportoVittima1 : I can laugh all I want bitch",Defense,Bystander_defender,False,False
A_4,34,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima1 : Io posso ridere quanto voglio stronzetta","‎23 / 04 / 18 , 16 : 37 - SupportoVittima1 : I can laugh all I want bitch",Insult-General_Insult,Bystander_defender,False,False
A_4,34,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima1 : Io posso ridere quanto voglio stronzetta","‎23 / 04 / 18 , 16 : 37 - SupportoVittima1 : I can laugh all I want bitch",Insult-General_Insult,Bystander_defender,False,False
A_4,35,"‎23 / 04 / 18 , 16 : 37 - Vittima : Ma perché fate così ?","‎23 / 04 / 18 , 16 : 37 - Vittima : Why are you doing this?:",Defense,Victim,False,False
A_4,39,"‎23 / 04 / 18 , 16 : 38 - Bullo1 : Non mi importa niente di te e la tua danza","‎23 / 04 / 18 , 16 : 38 - Bullo1 : I don't care about you and your dancing.",Curse_or_Exclusion,Harasser,False,False
A_4,40,"‎23 / 04 / 18 , 16 : 39 - Bullo2 : Io mi sotterrerei fossi in te","‎23 / 04 / 18 , 16 : 39 - Bullo2 : I would bury myself if I were you",Curse_or_Exclusion,Harasser,False,False
A_4,41,"‎23 / 04 / 18 , 16 : 39 - SupportoVittima2 : Va be non serve insultarlo anche se non vi interessa","‎23 / 04 / 18 , 16 : 39 - SupportoVittima2 : No need to insult him even if you don't care.",Defense,Bystander_defender,False,False
A_4,42,"‎23 / 04 / 18 , 16 : 39 - SupportoVittima1 : - Vittima : è uno dei bravi ballerini al mondo non come vuoi che non sapete un cazzo","‎23 / 04 / 18 , 16 : 39 - SupportoVittima1 : - Vittima : He's one of the best dancers in the world Not like you who don't know shit",Curse_or_Exclusion,Bystander_defender,False,False
A_4,43,"‎23 / 04 / 18 , 16 : 40 - SupportoBullo1 : Ma dai ! Chi pensi che venga a vedere il tuo stupido balletto ! Non ce ne frega niente !","‎23 / 04 / 18 , 16 : 40 - SupportoBullo1 : Come on! Who do you think will come to see your stupid dance! We don't give a damn!",Curse_or_Exclusion,Bystander_assistant,False,False
A_4,46,"‎23 / 04 / 18 , 16 : 42 - Bullo2 : Ma non frega a nessuno madò","‎23 / 04 / 18 , 16 : 42 - Bullo2 : But nobody cares, gosh ",Curse_or_Exclusion,Harasser,False,False
A_4,49,"‎23 / 04 / 18 , 16 : 46 - Bullo2 : Ma tua madre si è azzittita","‎23 / 04 / 18 , 16 : 46 - Bullo2 : But your mother has shut up.",Insult-Attacking_relatives,Harasser,False,False
A_4,50,"‎23 / 04 / 18 , 16 : 46 - SupportoBullo1 : Stai zitta","‎23 / 04 / 18 , 16 : 46 - SupportoBullo1 : Shut up!",Curse_or_Exclusion,Bystander_assistant,False,False
A_4,51,"‎23 / 04 / 18 , 16 : 47 - SupportoVittima1 : Quello che deve stare zitto sei tu &#129296; &#129296;","‎23 / 04 / 18 , 16 : 47 - SupportoVittima1 : You are the one who needs to shut up &#129296; &#129296;",Curse_or_Exclusion,Bystander_defender,False,False
A_4,52,"‎23 / 04 / 18 , 16 : 48 - Bullo2 : Chiudi il becco sia tu che il tuo amico vestito in tutù","‎23 / 04 / 18 , 16 : 48 - Bullo2 : Shut up, you and your friend wearing a tutu!",Curse_or_Exclusion,Harasser,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Defense,Bystander_defender,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Defense,Bystander_assistant,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Defense,Bystander_defender,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Defense,Bystander_assistant,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Defense,Bystander_defender,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Defense,Bystander_assistant,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Defense,Bystander_defender,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Defense,Bystander_assistant,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Insult-General_Insult,Bystander_defender,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Insult-General_Insult,Bystander_assistant,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Insult-General_Insult,Bystander_defender,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Insult-General_Insult,Bystander_assistant,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Insult-General_Insult,Bystander_defender,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Insult-General_Insult,Bystander_assistant,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Insult-General_Insult,Bystander_defender,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !","‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Who do you think you are to defend a loser! ! !",Insult-General_Insult,Bystander_assistant,False,False
A_4,54,"‎23 / 04 / 18 , 16 : 52 - SupportoVittima1 : Ti faccio vedere io che cos'è tua madre","‎23 / 04 / 18 , 16 : 52 - SupportoVittima1 : I'll show you what your mother is",Insult-Attacking_relatives,Bystander_defender,False,False
A_4,55,"‎23 / 04 / 18 , 16 : 53 - SupportoVittima1 : Mi credo un persona normale &#128405;","‎23 / 04 / 18 , 16 : 53 - SupportoVittima1 : I think I'm a normal person &#128405;",Insult-General_Insult,Bystander_defender,False,False
A_4,56,"‎23 / 04 / 18 , 16 : 57 - SupportoBullo1 : NORMALE TU ! ? ma per favore . . . a parte l'aspetto fisico no hai niente di normale","‎23 / 04 / 18 , 16 : 57 - SupportoBullo1 : NORMAL YOU! ? Please. . .Apart from your physical appearance, there is nothing normal about you.",Insult-General_Insult,Bystander_assistant,False,False
A_4,57,"‎23 / 04 / 18 , 16 : 58 - SupportoVittima2 : Ma la piantate di insultare","‎23 / 04 / 18 , 16 : 58 - SupportoVittima2 : Stop insulting him",Defense,Bystander_defender,False,False
A_4,58,"‎23 / 04 / 18 , 17 : 01 - Bullo2 : Che cazzo vuoi tu","‎23 / 04 / 18 , 17 : 01 - Bullo2 : What the fuck do you want",Curse_or_Exclusion,Harasser,False,False
A_4,59,"‎23 / 04 / 18 , 17 : 01 - Bullo2 : Ti credi la signorina della pace","‎23 / 04 / 18 , 17 : 01 - Bullo2 : You think you're Miss Peace",Insult-Discrimination-Sexism,Harasser,False,False
A_4,60,"‎23 / 04 / 18 , 17 : 02 - SupportoVittima2 : Hahahhaha","‎23 / 04 / 18 , 17 : 02 - SupportoVittima2 : Hahahhaha",Defense,Bystander_defender,True,False
A_4,63,"‎23 / 04 / 18 , 17 : 03 - SupportoVittima1 : Non sapete apprezzare la vita","‎23 / 04 / 18 , 17 : 03 - SupportoVittima1 : You don't know how to appreciate life",Defense,Bystander_defender,False,False
A_4,65,"‎23 / 04 / 18 , 17 : 05 - SupportoVittima2 : No non è che mi credo la signorina della pace è solo che voi siete degli idiota e mi state sul cazzo","‎23 / 04 / 18 , 17 : 05 - SupportoVittima2 : No, I don't think I'm Miss Peace, it's just that you're idiots and you are a pain in the ass.",Insult-General_Insult,Bystander_defender,False,False
A_4,66,"‎23 / 04 / 18 , 17 : 06 - SupportoVittima1 : Mi state sul cazzo anche a me","‎23 / 04 / 18 , 17 : 06 - SupportoVittima1 : You're a pain in the ass for me too.",Insult-General_Insult,Bystander_defender,False,False
A_4,67,"‎23 / 04 / 18 , 17 : 10 - SupportoBullo1 : Saremmo noi gli idioti ? Per me non hai capito un cazzo della vita !","‎23 / 04 / 18 , 17 : 10 - SupportoBullo1 : Are we the idiots? You haven't understood a f***ing thing about life!",Insult-General_Insult,Bystander_assistant,False,False
A_4,68,"‎23 / 04 / 18 , 17 : 12 - SupportoVittima1 : Ma va a farti un giro prima di dirmi queste cose","‎23 / 04 / 18 , 17 : 12 - SupportoVittima1 : Take a hike before you say that to me.",Curse_or_Exclusion,Bystander_defender,False,False
A_4,70,"‎23 / 04 / 18 , 20 : 31 - Bullo1 : Ti piacciono i maschi ?","‎23 / 04 / 18 , 20 : 31 - Bullo1 : Do you like men?:",Insult-Discrimination-Sexism,Harasser,False,False
A_4,71,"‎23 / 04 / 18 , 20 : 32 - Vittima : Mi piace ballare ! E' bellissimo e dovreste provare prima di giudicare .","‎23 / 04 / 18 , 20 : 32 - Vittima : I love dancing! It's great and you should try it before you judge.",Defense,Victim,False,False
A_4,77,"‎24 / 04 / 18 , 16 : 09 - SupportoBullo3 : ma non c'e' nessuno per insultarlo che qua sono tutti via , secondo me stanno cercando sua mamma in tangenziale che mi sembra che abbia il turno oggi &#128521;","‎24 / 04 / 18 , 16 : 09 - SupportoBullo3 : but there is no one to insult him, they are all away, in my opinion they are looking for his mom along the highway, it seems to me that she is working her shift today &#128521;",Insult-Attacking_relatives,Bystander_assistant,False,False
A_4,79,"‎24 / 04 / 18 , 16 : 14 - SupportoBullo3 : mi sembra che quelli che capiscano la tua passione sono nati il 30 febbraio … questo spiega la moltitudine di gente che ti apprezza","‎24 / 04 / 18 , 16 : 14 - SupportoBullo3 : it seems to me that those who understand your passion were born on February 30 ... this explains the multitude of people who appreciate you:",Curse_or_Exclusion,Bystander_assistant,True,False
A_4,80,"‎24 / 04 / 18 , 16 : 16 - Bullo2 : &#128514; &#128514; &#128514; &#128514; &#128514;","‎24 / 04 / 18 , 16 : 16 - Bullo2 : &#128514; &#128514; &#128514; &#128514; &#128514;",Encouragement_to_the_Harasser,Harasser,False,False
A_4,81,"‎24 / 04 / 18 , 16 : 17 - Bullo1 : Poverino dai lasciamolo allenare per il saggio , ma tanto farà schifo comunque","‎24 / 04 / 18 , 16 : 17 - Bullo1 : Poor guy, let him train for the recital, but he's gonna suck anyway.",Insult-General_Insult,Harasser,True,False
A_4,82,"‎24 / 04 / 18 , 16 : 17 - SupportoVittima2 : Ma stai zitto che non capisci un cazzo","‎24 / 04 / 18 , 16 : 17 - SupportoVittima2 : you shut up, you do not understand  shit",Curse_or_Exclusion,Bystander_defender,False,False
A_4,82,"‎24 / 04 / 18 , 16 : 17 - SupportoVittima2 : Ma stai zitto che non capisci un cazzo","‎24 / 04 / 18 , 16 : 17 - SupportoVittima2 : you shut up, you do not understand  shit",Curse_or_Exclusion,Bystander_defender,False,False
A_4,82,"‎24 / 04 / 18 , 16 : 17 - SupportoVittima2 : Ma stai zitto che non capisci un cazzo","‎24 / 04 / 18 , 16 : 17 - SupportoVittima2 : you shut up, you do not understand  shit",Insult-General_Insult,Bystander_defender,False,False
A_4,82,"‎24 / 04 / 18 , 16 : 17 - SupportoVittima2 : Ma stai zitto che non capisci un cazzo","‎24 / 04 / 18 , 16 : 17 - SupportoVittima2 : you shut up, you do not understand  shit",Insult-General_Insult,Bystander_defender,False,False
A_4,83,"‎24 / 04 / 18 , 16 : 18 - Bullo2 : Infatti non capiamo dove sia finito il tuo cervello . . . perso per strada forse ? ?","‎24 / 04 / 18 , 16 : 18 - Bullo2 : In fact, we don't understand where your brain has gone ... lost on the road perhaps? ?",Insult-General_Insult,Harasser,False,False
A_4,86,"‎24 / 04 / 18 , 16 : 20 - SupportoBullo3 : quando stava con sua mamma in tangenziale che gli spiegava il lavoro l'ha dimenticato sul posto di lavoro","‎24 / 04 / 18 , 16 : 20 - SupportoBullo3 : when he was with his mom beside the highway explaining the job, she forgot him at her workplace:",Insult-Attacking_relatives,Bystander_assistant,False,False
A_4,88,"‎24 / 04 / 18 , 16 : 23 - Bullo2 : Cazzo ridi tu","‎24 / 04 / 18 , 16 : 23 - Bullo2 :  Why are you f***ing laughing",Curse_or_Exclusion,Harasser,False,False
A_4,89,"‎24 / 04 / 18 , 16 : 23 - SupportoBullo3 : seee cazzo ridi ? ?","‎24 / 04 / 18 , 16 : 23 - SupportoBullo3 : What the fuck are you laughing at? ?",Curse_or_Exclusion,Bystander_assistant,False,False
A_4,91,"‎24 / 04 / 18 , 16 : 45 - SupportoBullo2 : Ieri non c'ero ma oggi si ! Mi sono fatta delle belle risate a leggere del saggio di danza ! Ma chi ha tempo da perdere così inutilmente &#128584; ? !","‎24 / 04 / 18 , 16 : 45 - SupportoBullo2 : I wasn't there yesterday, but today I was! I had a good laugh reading about the dance recital! Who has time to waste so uselessly? !",Curse_or_Exclusion,Bystander_assistant,False,False
A_4,94,"‎24 / 04 / 18 , 17 : 10 - Vittima : vabbè , siete proprio prevenuti .","‎24 / 04 / 18 , 17 : 10 - Vittima : well you are really biased.",Defense,Victim,False,False
A_4,97,"‎24 / 04 / 18 , 17 : 12 - Bullo2 : Datti tu una calmata con questo stupido saggio che se mi fai incavolare ti stacco una gba cosí vedremo se riuscirai ancora a fare la piroèt &#128514; &#128514;","‎24 / 04 / 18 , 17 : 12 - Bullo2 : Calm down with this stupid recital If you make me mad, I'll tear your leg off so we'll see if you can still do the pirouette  &#128514; &#128514;",Threat_or_Blackmail,Harasser,False,False
A_4,99,"‎24 / 04 / 18 , 18 : 50 - SupportoVittima1 : Devi stare zitta","‎24 / 04 / 18 , 18 : 50 - SupportoVittima1 : You need to shut up",Curse_or_Exclusion,Bystander_defender,False,False
A_4,100,"‎24 / 04 / 18 , 19 : 26 - Bullo1 : Ma datti una calmata tuuuu gey di &#128169;","‎24 / 04 / 18 , 19 : 26 - Bullo1 : calm down you f***ing gay &#128169;",Insult-Discrimination-Sexism,Harasser,False,False
A_4,103,"‎24 / 04 / 18 , 21 : 54 - Bullo1 : Ma seh te credo bellissima che fa vomitare 🤮","‎24 / 04 / 18 , 21 : 54 - Bullo1 :Sure, so beautiful that it makes you puke 🤮",Insult-General_Insult,Harasser,False,False
A_4,104,"‎24 / 04 / 18 , 21 : 59 - SupportoVittima2 : Anche tu","‎24 / 04 / 18 , 21 : 59 - SupportoVittima2 : You too",Insult-General_Insult,Bystander_defender,False,False
