File,SentenceNumber,Sentence
A_4,64,"‎23 / 04 / 18 , 17 : 03 - SupportoVittima1 : &#128547; &#128547;"
A_4,65,"‎23 / 04 / 18 , 17 : 05 - SupportoVittima2 : No non è che mi credo la signorina della pace è solo che voi siete degli idiota e mi state sul cazzo"
A_4,66,"‎23 / 04 / 18 , 17 : 06 - SupportoVittima1 : Mi state sul cazzo anche a me"
A_4,67,"‎23 / 04 / 18 , 17 : 10 - SupportoBullo1 : Saremmo noi gli idioti ? Per me non hai capito un cazzo della vita !"
A_4,68,"‎23 / 04 / 18 , 17 : 12 - SupportoVittima1 : Ma va a farti un giro prima di dirmi queste cose"
A_4,69,"‎23 / 04 / 18 , 20 : 31 - Bullo1 : - Vittima : ma perché la fai ?"
A_4,70,"‎23 / 04 / 18 , 20 : 31 - Bullo1 : Ti piacciono i maschi ?"
A_4,71,"‎23 / 04 / 18 , 20 : 32 - Vittima : Mi piace ballare ! E' bellissimo e dovreste provare prima di giudicare ."
A_4,72,"‎23 / 04 / 18 , 20 : 53 - Bullo1 : Io ho provato"
A_4,73,"‎23 / 04 / 18 , 20 : 53 - Bullo1 : Per un maschio non è il massimo"
A_4,74,"‎24 / 04 / 18 , 16 : 03 - Bullo2 : Allora - Vittima : hai trovato qualcuno a cui interessa la danza ?"
A_4,75,"‎24 / 04 / 18 , 16 : 06 - SupportoBullo3 : secondo me ha trovato qualcuno il quale numero è relativo a 0"
A_4,76,"‎24 / 04 / 18 , 16 : 07 - Bullo2 : &#128514;"
A_4,77,"‎24 / 04 / 18 , 16 : 09 - SupportoBullo3 : ma non c'e' nessuno per insultarlo che qua sono tutti via , secondo me stanno cercando sua mamma in tangenziale che mi sembra che abbia il turno oggi &#128521;"
A_4,78,"‎24 / 04 / 18 , 16 : 12 - Vittima : Comunque , volevo ringraziare quelli che hanno capito la mia passione ! E' bello che qualcuno capisca . . ."
A_4,79,"‎24 / 04 / 18 , 16 : 14 - SupportoBullo3 : mi sembra che quelli che capiscano la tua passione sono nati il 30 febbraio … questo spiega la moltitudine di gente che ti apprezza"
A_4,80,"‎24 / 04 / 18 , 16 : 16 - Bullo2 : &#128514; &#128514; &#128514; &#128514; &#128514;"
A_4,81,"‎24 / 04 / 18 , 16 : 17 - Bullo1 : Poverino dai lasciamolo allenare per il saggio , ma tanto farà schifo comunque"
A_4,82,"‎24 / 04 / 18 , 16 : 17 - SupportoVittima2 : Ma stai zitto che non capisci un cazzo"
A_4,83,"‎24 / 04 / 18 , 16 : 18 - Bullo2 : Infatti non capiamo dove sia finito il tuo cervello . . . perso per strada forse ? ?"
A_4,84,"‎24 / 04 / 18 , 16 : 18 - SupportoBullo3 : infatti la teoria del capire i cazzi non l'hanno ancora inventata e io non so capire i cazzi"
A_4,85,"‎24 / 04 / 18 , 16 : 18 - Bullo2 : &#128514; &#128514; &#128514;"
A_4,86,"‎24 / 04 / 18 , 16 : 20 - SupportoBullo3 : quando stava con sua mamma in tangenziale che gli spiegava il lavoro l'ha dimenticato sul posto di lavoro"
A_4,87,"‎24 / 04 / 18 , 16 : 21 - SupportoVittima2 : &#129315; &#128525;"
A_4,88,"‎24 / 04 / 18 , 16 : 23 - Bullo2 : Cazzo ridi tu"
A_4,89,"‎24 / 04 / 18 , 16 : 23 - SupportoBullo3 : seee cazzo ridi ? ?"
A_4,90,"‎24 / 04 / 18 , 16 : 26 - SupportoVittima2 : Ok allora &#128525; &#128405;"
A_4,91,"‎24 / 04 / 18 , 16 : 45 - SupportoBullo2 : Ieri non c'ero ma oggi si ! Mi sono fatta delle belle risate a leggere del saggio di danza ! Ma chi ha tempo da perdere così inutilmente &#128584; ? !"
A_4,92,"‎24 / 04 / 18 , 17 : 06 - Bullo2 : Gli sfigati che lo precedono"
A_4,93,"‎24 / 04 / 18 , 17 : 07 - SupportoBullo2 : &#128514; &#129315;"
A_4,94,"‎24 / 04 / 18 , 17 : 10 - Vittima : vabbè , siete proprio prevenuti ."
A_4,95,"‎24 / 04 / 18 , 17 : 10 - Vittima : Io vado ad allenarmi che il saggio si avvicina ."
A_4,96,"‎24 / 04 / 18 , 17 : 10 - Vittima : Spero davvero che qualcuno qui dentro si dia una calmata . . ."
A_4,97,"‎24 / 04 / 18 , 17 : 12 - Bullo2 : Datti tu una calmata con questo stupido saggio che se mi fai incavolare ti stacco una gba cosí vedremo se riuscirai ancora a fare la piroèt &#128514; &#128514;"
A_4,98,"‎24 / 04 / 18 , 17 : 12 - Bullo2 : Gamba*"
A_4,99,"‎24 / 04 / 18 , 18 : 50 - SupportoVittima1 : Devi stare zitta"
A_4,100,"‎24 / 04 / 18 , 19 : 26 - Bullo1 : Ma datti una calmata tuuuu gey di &#128169;"
A_4,101,"‎24 / 04 / 18 , 20 : 53 - Vittima : Per chi verrà a vedermi , vi prometto che non ve ne pentirete ."
A_4,102,"‎24 / 04 / 18 , 20 : 53 - Vittima : Oggi abbiamo provato una nuova coreografia bellissima ! ! !"
A_4,103,"‎24 / 04 / 18 , 21 : 54 - Bullo1 : Ma seh te credo bellissima che fa vomitare 🤮"
A_4,104,"‎24 / 04 / 18 , 21 : 59 - SupportoVittima2 : Anche tu"
